Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
BCAT GDS748 DN,-0.29104757850121327,-1.0373680435508486,0.4166666666666667,0.7702389676462907,47,27,CNPY3;ISYNA1;HMG20B;RALY;ZBED5;SNAI2;MLH1;ENST00000643482.1;CDK5RAP3;TCF25;ZNF32;ZNF318;DDIT4;CELSR1;LAP3;BMPR1A;KLHL9;SKP2;MZT2A;VPS13B;PDHA1;SLC35E3;EXOC2;PBLD;UROS;HSDL2;ARL6IP1,PDHA1;SLC35E3;EXOC2;PBLD;UROS;HSDL2;ARL6IP1
DCA UP.V1 DN,-0.23812556240572721,-1.023756470613728,0.42857142857142855,0.7724405396023604,193,94,TMEM115;CMC1;IRF2BP1;STARD3;STAG3;ZNF84;SKIL;SIRPB1;PES1;CLIC5;PHKG2;NACC1;PLA2G4C;SLC29A3;TXLNA;JOSD1;PKD1;TNRC18;PLK3;YIPF3;ENO3;SPRR1A;DHX35;MFGE8;LIN7B;TCIRG1;ZNF286A;PIN1;ACIN1;IRAK4;FAM204A;FUT3;IP6K2;LRRC14;ZNF248;ATP10D;PPP1R12B;VPS52;STEAP1B;GRAMD4;ZNF32;CNNM4;SETD4;RAB11FIP1;CDK10;ENST00000633391.1;PTPRG;LONP2;DCAF13;TBX6;MED23;PKD1P1;RNPEPL1;GPR137B;KRT5;SIAH2;PKP1;MAP3K14;NOL8;S100A14;PRPF38B;NUMB;PDK2;SNX24;LRRC37A2;PPP1R13B;CHEK2;PPCDC;TAF1C;GPR19;TRIM52;LAMA3;ZNF652;SLC6A6;WDR91;TGFBRAP1;DCAF17;POR;ANAPC10;ANKRD2;RALGDS;SP140L;KCTD3;MNAT1;PEX19;SHMT1;DHX57;SPC25;TDRD7;RBM14;MTRF1;N4BP2L2;NUP62;ASPM,SNX24;LRRC37A2;PPP1R13B;CHEK2;PPCDC;TAF1C;GPR19;TRIM52;LAMA3;ZNF652;SLC6A6;WDR91;TGFBRAP1;DCAF17;POR;ANAPC10;ANKRD2;RALGDS;SP140L;KCTD3;MNAT1;PEX19;SHMT1;DHX57;SPC25;TDRD7;RBM14;MTRF1;N4BP2L2;NUP62;ASPM
P53 DN.V1 UP,-0.21853788591405726,-0.9917603204225058,0.5,0.8028275612656915,194,141,SCNN1A;CD24;DKK1;S100P;DHRS3;CST6;CAT;EGFR;IGFBP6;MARCKS;UQCRH;YES1;CDKN2A;RABGAP1L;FHL2;VASP;ZNF185;CHKA;PTK7;VIPR1;C4BPB;SUN1;HIST1H2AE;SDC4;KLK10;SMAD6;SPRY2;FYN;MYOF;TJP2;ADM;ARL4A;BCAR3;LSR;LRRC42;IL18;PRDX2;IRF1;RRAS2;NMU;CLDN3;ME3;TACSTD2;KRT18;KRT19;PTPRH;CD9;TSPAN8;RBP1;PPL;KAT5;MAFF;BIRC2;LTBP1;NMNAT2;ASS1;CXADR;CRIM1;HDAC9;KRT15;CORO2A;OLFML2A;RNF11;SYNJ2;AXL;YAP1;RAMP1;EDIL3;INHBB;LAMB2;G0S2;NR2F2;NEBL;SAP30;ANKRD1;MEIS2;PLAU;MAP3K5;AREG;UGT8;LOXL1;SOX9;ITGA2;DSP;INPP1;SH3GLB1;ANXA1;KLF5;SMAGP;APBB2;EFEMP1;PITX1;AGR2;RP2;COL17A1;LAMP3;SPINT2;MTAP;UCHL1;PPARG;GLUL;CALB1;EPCAM;EXPH5;ZNF165;TGFBI;CEACAM6;PPARD;EFNB2;PTN;CTNNBIP1;SCRN1;MEST;TMEM30B;PLCE1;ITGB4;MARK2;SERPINB5;F3;DSC2;ENPP4;BMP4;DMD;PODXL;ADORA2B;MSLN;ELF4;CNN3;TUBA4A;BCL10;LPCAT4;DAAM1;CLIP3;GPSM2;OIP5;ZNF160;LHFPL2;ENST00000634826.1;THOC1;NDC80;USP1,PPARD;EFNB2;PTN;CTNNBIP1;SCRN1;MEST;TMEM30B;PLCE1;ITGB4;MARK2;SERPINB5;F3;DSC2;ENPP4;BMP4;DMD;PODXL;ADORA2B;MSLN;ELF4;CNN3;TUBA4A;BCL10;LPCAT4;DAAM1;CLIP3;GPSM2;OIP5;ZNF160;LHFPL2;ENST00000634826.1;THOC1;NDC80;USP1
JNK DN.V1 DN,-0.24961635481628977,-0.9668770331587418,0.44,0.8074100109578847,191,76,MAFK;SERPINF2;PML;IRF2BP1;SMYD2;MCAT;RND1;KLHL35;ABHD2;VASP;INPPL1;CDC42EP2;TYMP;QSOX1;PDGFB;SHB;BCL9;TULP1;MYL9;SYT17;PACRG;NRP2;KAT5;MAP1B;SEMA3B;CHD1L;SIPA1;BLM;SRC;GIT2;RARA;GCNT1;DUSP4;BCL2L11;APOBEC3F;IDUA;G0S2;SLC12A5;ABCA4;ANKRD1;TNIK;POP1;TSPAN2;ARHGAP4;ZIC2;UBL4A;DENND5A;PAQR4;GGCX;NMB;STK35;PTPN18;RGS14;VEGFC;PLCD1;CA5BP1;FER;MBNL2;STEAP1;EFNA5;KPNA3;SMAP1;CDC45;TRAF6;POLD1;PFAS;NRGN;SMARCD3;LRP8;ZCCHC14;UBE2C;KIF22;ETS1;CDKN3;KNTC1;PLK1,KPNA3;SMAP1;CDC45;TRAF6;POLD1;PFAS;NRGN;SMARCD3;LRP8;ZCCHC14;UBE2C;KIF22;ETS1;CDKN3;KNTC1;PLK1
MEK UP.V1 DN,-0.25021714327290207,-0.9770684238065631,0.5102040816326531,0.8156354801794875,196,126,ENST00000646071.1;ENST00000383235.4;HIST1H1C;HIST1H2AC;IFI6;ZNF84;HIST1H2BG;IFI35;TOP2B;ATP8B1;LSM7;SMAD7;ALG13;HSPA4L;CETN3;IFITM1;JMJD1C;MYC;HIST1H2AE;SMPDL3A;HIST1H3H;ATF3;ZNF140;ANXA9;NDUFAF1;UBE2L6;ARMCX5;PTBP2;TCF12;HSPB8;AMIGO2;MGP;SATB2;PDCD4;RHOBTB3;IGF1R;GALC;ISG15;HIRA;HIST1H4H;PTER;INSIG2;DCAF6;SLC26A2;ASS1;RMND1;NGLY1;BAZ2B;TM4SF1;ATF1;PMS1;OAS1;CSTA;QPRT;ARMCX3;MYLK;JAK2;GOLGA8A;NRIP1;MINPP1;TFPI;MPDZ;UBA3;SLC35A5;USP18;HIST1H2AG;DDX58;SEC24D;APBB2;SAMHD1;CASP8;FKTN;TFPI2;INPP4B;IFI44;STXBP3;FTO;NOL8;MAN1A2;PRPF38B;ABLIM1;CBR4;PSPH;PRMT3;DDX60;TAF2;OXSM;PDZK1;HERC6;LIN7C;LTN1;AQR;UTP14A;METTL3;ZNF652;SP110;RASGRP1;GOLGA4;FASTKD1;ZNF43;GNL2;IFT57;INPP5F;PLBD1;RPRD1A;AGL;ENST00000635371.2;MTIF2;SP100;POT1;KCTD3;F12;ANGEL2;SNX10;ACTR6;LPGAT1;IFIH1;TDRD7;TRIM14;ELOVL5;NPEPPS;MOCOS;MOCS2;OAS3;ELOVL6;CHN1,SP110;RASGRP1;GOLGA4;FASTKD1;ZNF43;GNL2;IFT57;INPP5F;PLBD1;RPRD1A;AGL;ENST00000635371.2;MTIF2;SP100;POT1;KCTD3;F12;ANGEL2;SNX10;ACTR6;LPGAT1;IFIH1;TDRD7;TRIM14;ELOVL5;NPEPPS;MOCOS;MOCS2;OAS3;ELOVL6;CHN1
SRC UP.V1 UP,-0.2518399600520393,-0.9731079228288887,0.4716981132075472,0.8156413463725266,188,58,MAMDC4;CAPS;FOXO4;FBXO44;BMF;APC2;HDLBP;TMUB1;SH3BGR;UBIAD1;GALK1;ABTB1;PACSIN3;RARRES3;DYRK4;ENST00000631145.1;FNDC4;CLDN9;PIN1;MED10;ACAP1;PPP1R3B;MRPS34;AADAC;COL4A4;ASPSCR1;CALML5;RNASE1;AAAS;SRC;TCEAL3;ENST00000229725.4;SLC25A23;BAHD1;RFXANK;SLC25A22;CEACAM19;QPCTL;DTX2;DCLRE1A;TMEM11;SOCS1;LAMP3;ATP6V1E1;FOS;ATOX1;YIF1B;LEKR1;SEC11C;SLC26A1;TAF3;CLIP3;AGPAT3;GRWD1;PRADC1;ENST00000647028.2;GINS2;TMEM106C,SLC26A1;TAF3;CLIP3;AGPAT3;GRWD1;PRADC1;ENST00000647028.2;GINS2;TMEM106C
ATF2 UP.V1 DN,-0.21407828666629197,-0.9473537333653376,0.6,0.8178962599664461,187,99,SIK1;GPRC5C;NPPB;JUP;IRS2;PLA2G16;KLHL21;GPRC5B;HEXIM1;DENND2D;PTGS2;SMAD6;C1RL;PTGIS;MRPL44;HDHD3;STXBP2;AFF1;SLC25A15;CSGALNACT1;SLC12A8;CDK5RAP2;LIMCH1;POGZ;TNFRSF11B;REV3L;ST6GALNAC2;PIM1;PPL;PTER;RARRES1;AADAC;AK4;DGKD;SDC3;HS2ST1;ZC3H12A;ARNT2;ID4;PLS1;ACVR2A;SLC39A8;GCH1;ITGBL1;GOLGA8A;EDIL3;ANXA10;RAB11FIP1;RBL2;CD68;IGFBP2;MN1;PISD;PCSK7;RPS6KB1;ABCC3;EIF2AK3;ARHGEF3;EVC;ERAP2;EFEMP1;CYP1B1;BHLHE40;IL1R1;SPINT2;PKP2;CRLF1;GSR;SOD2;SP1;FOS;GALNT12;PTX3;TPD52;S100A3;TAF1C;ZNF432;SLCO4A1;ZNF652;PLEK2;HMG20A;TOP3B;CCP110;UBXN2B;DENND4C;SLC25A28;ACACA;IQCG;SCD;ADORA2B;PPP4R2;PIGN;PDE4DIP;MYO1D;ADAM15;CYBRD1;HKDC1;PC;ROR1,GALNT12;PTX3;TPD52;S100A3;TAF1C;ZNF432;SLCO4A1;ZNF652;PLEK2;HMG20A;TOP3B;CCP110;UBXN2B;DENND4C;SLC25A28;ACACA;IQCG;SCD;ADORA2B;PPP4R2;PIGN;PDE4DIP;MYO1D;ADAM15;CYBRD1;HKDC1;PC;ROR1
PRC2 SUZ12 UP.V1 UP,-0.2167893933087123,-0.967005753122862,0.5454545454545454,0.8194678189674779,194,67,RPL37A;CIB1;BBC3;ZNF696;KLF15;DCC;ARRB2;ARSD;ST3GAL1;ACP5;ARHGEF16;IL23A;ALDH3A1;EPPK1;PRSS8;NAA10;ZNF695;TNNT2;TINAGL1;STXBP2;GNA15;CHEK1;CORO1A;AP1M2;GNGT2;HS2ST1;LRRC61;BTBD7;KAT8;ENST00000625501.3;RPS6KA2;SLC12A5;RAD54L;MEIS2;EPHX2;STAU2;EVPL;FRMD8;HOXA10;BPNT1;KLHL23;LPCAT1;ATG2A;PKP1;MED20;RFX2;SRSF11;ZWILCH;RAVER2;PNPLA3;PTGDS;CCNE1;NDUFC1;SLC6A6;EFNA5;RECQL4;IL1RN;HAUS5;SLC7A6;ROCK1;SLC35D1;LMNB2;KLHL11;POLA2;SUZ12;MAP2K4;ORC1,ZWILCH;RAVER2;PNPLA3;PTGDS;CCNE1;NDUFC1;SLC6A6;EFNA5;RECQL4;IL1RN;HAUS5;SLC7A6;ROCK1;SLC35D1;LMNB2;KLHL11;POLA2;SUZ12;MAP2K4;ORC1
STK33 DN,-0.23315253403405883,-0.9796749684402303,0.5,0.8219240391175802,289,143,ENST00000634790.2;ZNF664;ELMO3;OBSL1;ABHD14B;DGKZ;ASL;MFSD3;SIDT2;FAM84B;BTN3A3;CCDC125;PIGW;FAM173A;FAHD2A;TRIT1;DPH2;SLPI;TMEM45A;MANSC1;ZDHHC23;RMI2;SETMAR;CDA;MICAL2;MGAT4A;CAST;PCCB;POLR3B;PSMG4;APEH;KAZN;TCTA;SATB2;RANGRF;ACOX2;VKORC1L1;RSAD1;LCK;GPAT2;TRAF7;PARP16;PIK3R3;PAWR;ACAP1;BACE2;BDH2;VARS;WDR18;SYTL1;ALOX5;OSBPL1A;PLS1;SERPINB2;TPD52L1;PADI2;NR2F2;CARS2;CDC42EP3;KDELC1;MATN2;ACY1;FDXR;WDR54;TANC2;PPM1H;MTR;ANXA3;TSPAN2;MTG1;ADCY3;HOXA10;BPNT1;KLF5;HSD17B8;SPNS3;APBB2;DHRS11;VMA21;LGALSL;ACP6;PLXND1;TNFAIP8;NDFIP1;AKR1A1;LAMP3;MPRIP;POLD2;BEND6;PFKM;ABLIM1;MAPK14;CHML;ASNS;TNFSF10;PSPH;TNKS;UAP1L1;SETD7;PDCD2L;FTSJ1;GPRASP2;LPCAT2;CAD;CEP57;TMEM143;GALNT12;HPDL;VPS13C;STC2;CEACAM6;RRP15;RASGRP1;GPT2;SLC25A39;SCLY;SLC25A32;SCD;POLD1;PROSER1;PODXL;PM20D2;CHPT1;BSPRY;WDR36;VCL;FERMT1;IL17D;MREG;PCBD1;DDAH1;KATNB1;ENDOD1;PIK3CB;CDK8;ANPEP;GJB2;FANCE;DSG2;SPIN4;ALCAM;NXT2;ELOVL6,LGALSL;ACP6;PLXND1;TNFAIP8;NDFIP1;AKR1A1;LAMP3;MPRIP;POLD2;BEND6;PFKM;ABLIM1;MAPK14;CHML;ASNS;TNFSF10;PSPH;TNKS;UAP1L1;SETD7;PDCD2L;FTSJ1;GPRASP2;LPCAT2;CAD;CEP57;TMEM143;GALNT12;HPDL;VPS13C;STC2;CEACAM6;RRP15;RASGRP1;GPT2;SLC25A39;SCLY;SLC25A32;SCD;POLD1;PROSER1;PODXL;PM20D2;CHPT1;BSPRY;WDR36;VCL;FERMT1;IL17D;MREG;PCBD1;DDAH1;KATNB1;ENDOD1;PIK3CB;CDK8;ANPEP;GJB2;FANCE;DSG2;SPIN4;ALCAM;NXT2;ELOVL6
CSR LATE UP.V1 DN,-0.21863240732767972,-0.9535700695957202,0.5555555555555556,0.8264250727259767,170,93,GAS6;CTSF;NYNRIN;MLLT6;FTH1;MXD4;ENST00000625757.3;TSPAN9;TM7SF2;SUMF1;PYROXD2;KIAA1147;IRS2;RASSF2;GJD3;MAMDC2;CDC42EP2;MOB3C;P2RX4;DYNC2LI1;ECH1;ITGB8;UBE2L6;SNX18;APOL3;RARRES3;TP53INP1;TSKU;PLBD2;PDE5A;TSC22D3;CDS2;BACH1;PDP1;ANKRD33B;NTN4;TBC1D2B;ASS1;SLC25A1;IGBP1;VAMP5;NFKBIE;L1CAM;OLFML2A;DUSP4;FGGY;CALD1;QPRT;PLEKHG4;EPSTI1;FDFT1;SAMD5;DRAM1;FDXR;HHEX;EPHB6;KIAA0930;ACCS;MAMLD1;CMBL;GSN;XAF1;FADS2;LSS;EBP;SOD2;PLCD1;OAF;FADS1;FDPS;MVD;MAN1A1;POR;FAM131C;INSIG1;SCD;DDX60L;EXOC6;ADORA2B;DHCR7;MSMO1;LDLR;DDB2;BCL10;HMGCS1;IDI1;ERMP1;ADAM17;PRKCI;HMGCR;LPIN1;ELOVL6;ME1,FADS1;FDPS;MVD;MAN1A1;POR;FAM131C;INSIG1;SCD;DDX60L;EXOC6;ADORA2B;DHCR7;MSMO1;LDLR;DDB2;BCL10;HMGCS1;IDI1;ERMP1;ADAM17;PRKCI;HMGCR;LPIN1;ELOVL6;ME1
P53 DN.V2 DN,-0.233889252484476,-0.94857394049692,0.44,0.828532823181581,145,66,ZNHIT2;SERGEF;GMIP;IGFBP6;PBX2;PRICKLE3;QTRT1;TRPV6;HNRNPA0;SLC24A1;RAB17;SIL1;RAD52;ENST00000634647.1;FAAH;SYT17;TINAGL1;MTHFR;CDADC1;TLR1;ACOX2;FRS2;LLGL1;HIST1H1E;CHD1L;ENST00000617994.2;ACSM3;PPIL2;IGFBP4;ALOX5;TAF12;RAB8B;RAB4B;BCL2L11;HSF2BP;SREBF1;SSTR2;EPHX2;NUDT6;SELL;GNA13;SERPINF1;EVC;CYP39A1;HOXB3;BMPR2;HMMR;RAB38;HIST1H2AI;HP1BP3;PTGDS;CYP27B1;PLEK2;RNF2;BCAT1;SNAI1;PTPN11;CENPA;ANPEP;C5AR1;AGPAT3;GPSM2;ELL2;CCNF;FKBP5;NDC80,PTPN11;CENPA;ANPEP;C5AR1;AGPAT3;GPSM2;ELL2;CCNF;FKBP5;NDC80
KRAS.AMP.LUNG UP.V1 DN,0.4372385229184793,1.504097157076175,0.06382978723404255,0.8328128253175099,146,46,RELB;PGPEP1;HOXC11;H2AFJ;GPRC5C;WDR33;GMIP;MXD3;APC2;ST20;ALDH1A2;DCC;ALDH4A1;BARX2;CTF1;DGKQ;ZNF862;HDAC7;TRMT2A;RHOBTB1;SYNGR3;ZNF134;USP53;PTPRH;HIST1H2BJ;CRY2;KREMEN2;ABCB8;CCDC82;HOXC8;TSGA10;CEP41;HTR1D;PPM1H;DTNB;ABCD1;PLCB3;SETD1A;CBL;ICAM2;EPB41;ZNF480;HHLA1;DNM1;DBF4B;HIST1H3A,RELB;PGPEP1;HOXC11;H2AFJ;GPRC5C;WDR33;GMIP;MXD3;APC2;ST20;ALDH1A2;DCC;ALDH4A1;BARX2;CTF1;DGKQ;ZNF862;HDAC7;TRMT2A;RHOBTB1;SYNGR3;ZNF134
KRAS.600.LUNG.BREAST UP.V1 DN,0.36559808007281364,1.5527245311502464,0.0,0.8369768894440973,289,86,THBS3;NYNRIN;SNN;MXRA8;ENST00000625757.3;MXD3;PARP3;DENND1C;APC2;FSCN2;GBP2;GPRC5B;GAMT;DENND2D;MAST3;MAML3;THNSL2;PDE6B;MEGF8;PROC;IFT140;KRT16;PSORS1C1;PBX1;RPL13P5;NEIL1;ZNF702P;APOL3;ALDH5A1;RARRES3;ZSCAN2;ALG1L2;DGCR6L;MYL9;PTPRU;BTN3A2;MTHFR;TNNI3;PTPRJ;ZNF343;RARRES2;TTLL1;PLAC8;KLF8;SELENBP1;MRPL41;CALML5;FRAS1;CREB3L1;PIK3C2B;AAAS;NINJ1;SLC25A23;OLFML2A;FGGY;PAQR6;RBM17;GBP1;SPTBN2;ANKRD1;SLC6A9;KRT13;IGFBP2;EPHX2;LY6D;HTR1D;DTX2;DTNB;LGALS9;MAP3K1;ERAP2;HOXB3;PLXND1;IL18R1;AKR1B10;TNFSF10;EPHX3;CRABP2;PLBD1;IQCG;IMPA2;COBL;HHLA1;STAG3L1;NSUN6;HIST1H3A,THBS3;NYNRIN;SNN;MXRA8;ENST00000625757.3;MXD3;PARP3;DENND1C;APC2;FSCN2;GBP2;GPRC5B;GAMT;DENND2D;MAST3;MAML3;THNSL2;PDE6B;MEGF8;PROC;IFT140;KRT16;PSORS1C1;PBX1;RPL13P5;NEIL1;ZNF702P;APOL3;ALDH5A1;RARRES3;ZSCAN2;ALG1L2;DGCR6L;MYL9;PTPRU;BTN3A2;MTHFR
PTEN DN.V2 UP,0.3412635540420996,1.302891526788982,0.10638297872340426,0.8623398254878579,143,73,SATB1;BBC3;TMEM127;P2RY2;GMIP;CUEDC1;ALDH1A2;IL32;RND1;RHBDF1;ARVCF;HSPA4L;SH3BGR;IL4R;CSF1;ALDH1A3;ARL4C;PTGS2;KLK10;LCN2;ZMAT5;TP53I3;ARHGEF5;UPK2;APOL3;PQLC3;SAMD4A;HSPB8;NAV3;VAMP5;JUN;KRT15;ANKMY1;ZMAT3;CASP4;ARHGDIB;AKR1C3;NNAT;G0S2;CEP41;SECTM1;SPOCK1;MON1B;TNFRSF10D;KRT8P12;BUD31;PCSK7;PLAU;ANXA3;CLIP4;CLPB;OSGIN1;UTRN;EMP1;TRIB2;BIRC3;AKR1B10;CHRDL1;LIPG;ZNF668;LOXL2;VPS13C;PTGDS;LAMA3;SLCO1B3;GPR87;CTNNBIP1;LIG4;LSP1;SERPINB5;ST3GAL4;EHF;PC,SATB1;BBC3;TMEM127;P2RY2;GMIP;CUEDC1;ALDH1A2;IL32;RND1;RHBDF1;ARVCF;HSPA4L;SH3BGR;IL4R;CSF1;ALDH1A3;ARL4C;PTGS2;KLK10;LCN2;ZMAT5;TP53I3;ARHGEF5;UPK2;APOL3;PQLC3;SAMD4A;HSPB8
JAK2 DN.V1 DN,-0.2510882900888921,-0.9091723443984947,0.5227272727272727,0.8739923685341014,173,73,CMC1;MBTD1;CCNL1;GUSBP1;ATP8B1;SOCS7;KIF13A;FLCN;ADAMTSL4;MGAT5;OXNAD1;MTRF1L;MYO15B;DIP2A;EEF1G;TNRC18;HERC2P3;OXTR;CSAD;SLC35E1;ZNF280D;SLC25A16;POLR2J4;MRPL20;SNRPN;ZBTB44;HIBADH;GABBR1;GABRE;DAPP1;ITGBL1;GOLGA8A;MPDZ;PNISR;CEP41;FKBP11;ATM;CTTNBP2NL;NOL12;DCAF13;VEZT;EPM2AIP1;SCAF4;PHC3;CDH3;REPS1;FBXO22;DOCK5;FAN1;CAPRIN2;LRRC37A2;RUFY2;SGCE;TRIM52;ZBTB6;ZNF721;GOLGA8B;CDRT4;TAF9B;ZNF551;CEP97;DMTF1;DYM;EXOC4;PEX3;CEP152;MTMR11;NSMCE2;DBF4B;STAG3L1;NSUN6;SRA1;ZNF160,FBXO22;DOCK5;FAN1;CAPRIN2;LRRC37A2;RUFY2;SGCE;TRIM52;ZBTB6;ZNF721;GOLGA8B;CDRT4;TAF9B;ZNF551;CEP97;DMTF1;DYM;EXOC4;PEX3;CEP152;MTMR11;NSMCE2;DBF4B;STAG3L1;NSUN6;SRA1;ZNF160
STK33 NOMO DN,-0.21530892669143015,-0.9041465992382453,0.5813953488372093,0.8741701222190722,292,142,VAT1;CD24;ZNF664;OBSL1;MFSD6;ABHD14B;DGKZ;ASL;MFSD3;SIDT2;BTN3A3;PIGW;HSPA4L;FAM173A;FAHD2A;BIK;H1F0;EGLN3;TMEM45A;MANSC1;ZDHHC23;PRSS21;ALX3;RMI2;CDA;MICAL2;MGAT4A;PCCB;ZNF623;PSMG4;APEH;KAZN;TCTA;SATB2;RANGRF;ACOX2;VKORC1L1;LCK;GPAT2;BIVM;PIK3R3;PAWR;ACAP1;BACE2;BDH2;SLC40A1;TCEAL8;VARS;SLC16A4;WDR18;ALOX5;PLEKHJ1;OSBPL1A;PLS1;CAMK1D;FMR1;GCH1;TPD52L1;PADI2;SLC35C2;CARS2;SEMA3C;KDELC1;MATN2;ACY1;FDXR;TIGD1;MTR;ANXA3;TSPAN2;MTG1;SELL;ADCY3;CMTM8;HOXA10;BPNT1;ST14;KLF5;BTBD11;APBB2;APOBEC3C;DHRS11;VMA21;XAF1;PLXND1;AKR1A1;LAMP3;POLD2;BEND6;IL18R1;LGR4;ADSL;MAPK14;CHRDL1;CHML;ASNS;PSPH;TNKS;SETD7;NEDD4;LPCAT2;MOGS;TMEM143;GALNT12;EXPH5;DPAGT1;HPDL;VPS13C;HEATR5A;CEACAM6;GDA;RRP15;RASGRP1;GPT2;SIRPB2;SLC25A32;SCD;POLD1;PROSER1;PM20D2;MZT1;JDP2;CHPT1;ICK;BSPRY;WDR36;FERMT1;IL17D;SOCS2;PCBD1;DDAH1;KATNB1;ANPEP;GJB2;SLC39A14;MTHFD2L;FANCE;TMTC2;DSG2;SPIN4;ALCAM;NXT2,LAMP3;POLD2;BEND6;IL18R1;LGR4;ADSL;MAPK14;CHRDL1;CHML;ASNS;PSPH;TNKS;SETD7;NEDD4;LPCAT2;MOGS;TMEM143;GALNT12;EXPH5;DPAGT1;HPDL;VPS13C;HEATR5A;CEACAM6;GDA;RRP15;RASGRP1;GPT2;SIRPB2;SLC25A32;SCD;POLD1;PROSER1;PM20D2;MZT1;JDP2;CHPT1;ICK;BSPRY;WDR36;FERMT1;IL17D;SOCS2;PCBD1;DDAH1;KATNB1;ANPEP;GJB2;SLC39A14;MTHFD2L;FANCE;TMTC2;DSG2;SPIN4;ALCAM;NXT2
IL15 UP.V1 UP,-0.20845989458119998,-0.9097634286309833,0.6530612244897959,0.885136152370214,192,104,HSD17B14;REST;MAFK;IRF2BP1;ELMO3;JUNB;DHRS3;TNFRSF12A;SPINT1;LIME1;RHOB;GADD45B;ZBTB7A;HEG1;MED26;TNFRSF21;SPRY2;SLAMF7;CALML4;CLSTN3;NUDT13;IRS1;FAM3C;TPST2;TIMM50;CAPN10;ZNF343;UTP3;ZBTB48;PIM1;MAFF;CENPT;TET3;CCDC85B;TMEM158;PER2;CALML5;PLXNA3;ETV4;SLC29A2;DUSP4;CNNM4;KIF1C;INHBB;YRDC;ADAM19;PAK6;NR2F2;HOXC8;ZNF205;FOSL1;RAB11FIP1;SPOCK1;HS3ST1;ZNF276;KRT13;PMM2;PUS1;LIF;CD3EAP;PNO1;EGR1;SOCS1;PLEC;TRIB1;LGALSL;TNFAIP8;CDH3;PTCH1;HK2;VDR;DUSP2;ECM1;FOS;DUSP6;POLR3G;RPP25;USP36;CCNE1;SPP1;SLCO4A1;TLR3;PQLC2;LLGL2;URB2;LSP1;DGKG;TMEM209;SLC1A5;AP3M2;RGS3;PUS7;ZNF614;SOCS2;MPP6;SH2D4A;TRMU;IL1A;FAM57A;NOP2;LRP8;SLC7A5;AMD1;CDC25A,USP36;CCNE1;SPP1;SLCO4A1;TLR3;PQLC2;LLGL2;URB2;LSP1;DGKG;TMEM209;SLC1A5;AP3M2;RGS3;PUS7;ZNF614;SOCS2;MPP6;SH2D4A;TRMU;IL1A;FAM57A;NOP2;LRP8;SLC7A5;AMD1;CDC25A
CRX DN.V1 UP,-0.19901077017380053,-0.8928626196495019,0.62,0.8890459711474039,136,59,TNFAIP3;RNF123;SH3YL1;TRAFD1;UBXN11;SLC24A1;SLC25A25;RNF207;CLDN7;POLG2;UBTD1;RABGEF1;CCDC107;PFKFB2;BCAR3;SP6;WDR78;FAAH;GRTP1;NXNL2;RANGRF;PACRG;KRT18;SELENBP1;ZDHHC12;STRA6;NAT1;TMLHE;REEP6;MYLK;ABCA4;OSGEP;RHPN1;MC1R;FAM107B;RAD51;CSGALNACT2;DOCK8;AGR2;PAQR4;JAG1;STK35;B4GALT1;PLEKHF2;CABP4;DOHH;SNTA1;ARHGAP10;TMEM218;ST8SIA1;LLGL2;PDIA5;FAIM;ARG2;GPSM2;SNTB2;TAOK3;SUV39H2;BUB1B,GPSM2;SNTB2;TAOK3;SUV39H2;BUB1B
CAHOY OLIGODENDROCUTIC,-0.24641045637130166,-0.9104327549037032,0.6,0.8952467591539686,100,51,PKIG;MAP6D1;RTKN;PLLP;CRIP2;ABHD8;SLC35B2;POP4;PHLDB1;CDR2L;ERBB3;NRP1;DCPS;HIP1R;PPP1R21;PRKCQ;FSTL1;SRPK3;PLXNB3;SIRT2;DKK3;RCBTB1;CPOX;RNASEH2B;ZNF276;PRKAG2;CLN8;TSPAN2;NINJ2;UGT8;BCR;EFHD2;NR2C1;SPEG;NGRN;FBP1;SERINC5;KCTD1;P4HA2;G2E3;LCORL;FBXO7;ICK;DOCK10;PUS7;EPN2;TUBA4A;USP16;FAM57A;DOCK7;ELOVL6,ICK;DOCK10;PUS7;EPN2;TUBA4A;USP16;FAM57A;DOCK7;ELOVL6
